1,-4.46289,4.66602
1,-0.859863,1.46606
1,-4.40869,4.87134
1,-3.32788,4.17773
0,3.92798,-4.31616
1,-4.31812,4.82349
0,3.99512,-4.26929
0,3.52783,-3.44092
1,-3.55347,4.09155
0,3.90308,-4.24805
1,-4.52954,4.86816
0,4.33765,-4.62671
0,3.87231,-4.2207
1,0.195801,0.728027
0,4.20728,-4.73901
1,-4.51172,5.01685
1,-3.40625,3.51343
1,-3.50391,4.2583
0,3.90063,-4.03906
0,4.19312,-4.53564
0,2.15137,-1.85962
0,1.80444,-1.19507
1,-3.625,4.55737
1,-4.51636,4.76294
1,-4.37158,5.11865
0,3.8457,-4.23389
0,3.93311,-4.05493
1,-3.98828,4.69824
0,3.78467,-3.72485
0,3.70435,-4.15942
1,-4.57373,4.95337
0,3.97485,-3.92432
1,-4.39575,4.56641
0,4.44629,-4.54688
0,4.18188,-4.60303
0,4.37329,-4.63379
1,-3.28979,4.48828
0,3.88135,-3.93652
1,-4.16772,4.75293
1,-3.71948,4.32861
1,-4.4812,4.87793
1,-3.90894,4.63257
1,-4.0459,4.61865
1,-4.29297,4.66357
0,1.68018,-1.10205
0,2.54883,-2.35205
0,1.65869,-1.36304
1,-4.31763,4.59009
1,-4.38867,5.12134
0,4.11768,-4.26685
0,4.46558,-4.77734
1,-4.34473,4.69556
1,-4.03369,4.89307
1,-3.87329,4.448
0,4.30273,-4.77759
1,-4.41821,4.7019
0,4.4209,-4.47827
0,4.16846,-4.26636
0,0.782471,-0.630615
0,3.11914,-3.02832
1,-3.40918,3.66187
0,4.15186,-4.17627
1,-3.74707,4.70435
1,-3.50269,4.05029
0,4.10132,-4.05005
0,4.03662,-4.146
1,-2.52759,3.49365
1,-4.37061,4.55273
1,-0.511719,1.48462
1,-1.78027,2.29175
0,4.25562,-4.38818
1,-3.96729,4.55542
1,-3.63062,4.59497
1,-3.92773,4.76489
0,4.23169,-4.57983
1,-4.59912,4.92603
0,4.0249,-4.42407
1,-3.95361,4.58521
1,-3.0061,4.20923
0,4.37891,-4.61597
1,-4.26123,4.80664
0,4.40576,-4.57251
0,4.18237,-4.28735
0,2.40161,-1.62671
1,-3.86279,4.41504
1,-3.33545,4.37793
0,4.01831,-4.27832
1,-1.08032,2.17993
1,-2.7373,3.10596
1,-3.81885,4.08008
1,-3.87061,3.96045
1,-3.65625,4.30933
1,-2.34814,3.57812
0,4.01831,-4.07397
1,-3.66333,4.37524
1,-3.75293,4.30322
0,1.35449,-1.5166
1,-3.36377,4.37866
0,3.86353,-4.36353
0,4.50317,-4.88062
1,-3.99927,4.45996
0,3.7561,-3.68091
0,2.64966,-2.20996
1,-4.31152,4.7002
0,0.460205,0.245361
0,4.07422,-4.08154
1,-3.11304,4.28369
0,4.56494,-4.83057
0,3.20435,-3.09814
1,-3.7207,4.17847
0,3.82178,-3.60229
0,4.38525,-4.35352
0,0.537598,0.097168
0,4.00415,-4.38062
1,-3.78833,4.2395
0,3.1355,-2.5769
1,-4.61719,4.93457
1,-3.52563,4.0022
1,-2.83618,3.67041
0,4.14648,-4.48706
1,-4.47388,5.02051
1,-2.01221,2.37109
1,-3.88696,4.89185
1,-1.92114,2.52588
1,-3.82153,4.77197
1,-4.38892,4.81006
0,4.43848,-4.70337
0,4.57983,-4.87891
1,-4.12671,4.74634
1,-4.35718,4.95947
0,3.75708,-4.09351
0,4.27539,-4.49658
1,-4.65771,4.96753
0,4.15259,-4.04248
0,3.97534,-4.42896
0,2.52954,-2.1189
0,4.47339,-4.57178
0,4.30151,-4.59131
1,-4.46729,5.01831
0,4.15088,-4.70386
0,4.42651,-4.72266
0,4.00366,-4.3584
0,4.24731,-4.16577
0,0.991455,-0.643799
0,4.10547,-4.13525
1,-2.3147,3.48022
1,-3.6167,3.90869
0,3.11011,-2.5918
0,3.99463,-4.70557
0,3.09668,-2.5708
1,-4.46143,4.68188
1,-4.10815,4.78394
1,0.299072,0.524658
0,3.91113,-3.71313
1,-3.76367,4.20776
0,4.52002,-4.71484
1,-3.96484,4.68921
0,4.1731,-4.11011
0,3.40186,-3.2522
