1,-4.20288,4.52661
1,-4.09155,4.49902
0,3.32593,-3.49048
1,-3.57178,3.87109
0,2.9834,-3.14429
0,3.79834,-4.0022
0,3.63574,-3.94312
0,3.69629,-3.98218
0,3.36621,-3.93994
0,3.44995,-4.01025
0,3.51587,-3.98047
0,2.05078,-2.27466
1,-0.83252,1.15015
0,2.01465,-1.94971
1,-2.37769,2.61377
1,-3.33374,3.45557
0,3.3877,-3.74976
1,-2.35229,2.74927
1,-3.06519,3.04761
1,-4.33521,4.7002
0,2.81055,-2.94043
0,3.05811,-3.6001
0,0.772461,-0.90332
0,3.58179,-4.02197
1,-3.77197,4.09106
1,-1.67871,1.43433
0,3.1062,-3.6709
0,2.90869,-3.23047
0,2.27515,-2.39697
1,-3.51074,3.58398
1,-3.27686,3.56348
1,-3.90137,4.42603
0,3.29224,-3.78564
0,1.98804,-1.98486
0,1.32642,-1.15405
1,-4.01611,4.35229
1,-3.95972,4.16479
0,3.12134,-3.53613
1,-3.40405,3.82153
1,-3.15991,2.89258
0,3.09106,-3.49927
0,2.44238,-3.03076
1,-1.75952,1.87842
0,3.65063,-4.11084
0,2.32861,-2.25879
1,-4.02881,4.16211
0,3.65601,-4.06934
0,1.42236,-1.67725
0,3.427,-3.76831
1,-3.66846,4.13062
0,2.32422,-3.06201
1,-0.167969,0.360352
1,-3.99878,4.48584
0,2.89185,-3.26562
1,-3.33008,3.32422
1,-3.55908,4.18433
0,3.58984,-3.91187
1,-3.25977,3.51685
1,-3.92871,4.40405
0,2.81616,-2.95703
0,3.74194,-4.10522
1,-3.59839,3.73755
0,3.29395,-3.75391
0,3.37793,-3.71777
1,-4.42261,4.73193
1,-4.01758,4.31885
1,-2.41724,2.3894
1,-2.92065,3.37866
1,-3.99927,4.32788
0,3.47681,-3.91431
1,-4.13623,4.42334
0,3.58398,-3.87451
1,-3.47266,4.01123
0,0.69165,-0.716309
0,3.26636,-3.52393
1,-2.96362,3.47656
1,-2.93481,3.2063
1,-4.26367,4.48926
0,3.67114,-4.02295
0,3.7998,-4.08496
1,-4.34082,4.66821
0,3.64258,-3.98413
1,-4.26538,4.59863
1,-2.21045,2.57861
1,-2.99023,3.10645
0,3.15283,-3.46655
1,-4.36206,4.44287
1,-1.50586,1.802
0,3.79907,-4.07642
1,-1.78101,1.99976
0,3.18677,-3.39453
1,-3.50293,3.88452
0,3.24023,-3.71631
0,1.19751,-1.05054
1,-4.03027,4.53613
0,3.14966,-3.52759
0,0.800293,-0.741699
1,-2.96558,3.22949
1,-4.45801,4.53662
0,3.80396,-4.05469
0,3.63184,-3.99463
1,-2.27393,2.6853
0,3.84302,-4.12207
0,3.76978,-4.10669
0,3.12549,-3.20166
0,3.68408,-4.04834
0,3.6626,-3.98047
1,-1.26855,1.5752
0,3.1582,-3.50488
0,3.71777,-4.13013
1,-4.3186,4.60376
0,3.75391,-4.13208
0,3.41138,-3.82275
1,-3.77563,4.15747
0,3.49243,-3.98535
0,3.15552,-3.34131
1,-0.755371,0.746582
1,-4.30444,4.70605
1,-3.85303,3.98413
1,-3.91333,4.57593
1,-4.13672,4.28931
0,0.0783691,-0.0351562
0,3.05566,-3.64771
1,-0.917969,0.638916
1,-1.73047,1.75024
1,-3.86377,3.91626
1,-3.33813,3.65991
0,3.63721,-3.96338
0,2.56226,-3.18384
1,-3.38379,3.73291
1,-4.04858,4.3606
0,3.49268,-3.7793
0,3.11987,-3.51221
1,-3.91211,4.3606
0,3.6438,-4.03809
0,3.4707,-3.96582
1,-3.78979,4.05347
0,3.79517,-4.11621
1,-3.41479,3.63452
0,3.56104,-3.96289
1,-4.29199,4.62183
0,3.71973,-4.03687
1,-4.37524,4.72461
1,-2.66406,3.23462
1,-3.72729,4.36548
0,3.82861,-4.15747
0,3.39062,-3.70679
0,1.19531,-1.3064
1,-3.46289,3.81152
1,-0.854492,1.20215
1,-2.32227,2.354
1,-3.84619,4.46265
0,3.85791,-4.13159
0,3.3418,-3.76489
0,0.74707,-0.559326
1,-3.87158,3.92627
1,-3.71704,3.95386
0,3.71875,-3.98364
0,-0.0673828,-0.151855
1,-3.88281,4.16699
0,0.22583,-0.277832
1,-4.44116,4.7041
1,-1.32617,1.63525
1,-4.14331,3.99219
0,3.16455,-3.45752
1,-4.25024,4.41992
1,-3.30005,3.84497
0,3.67212,-4.0564
1,-4.15381,4.45752
1,-1.7251,1.90576
0,3.58765,-3.89795
0,3.25903,-3.71069
1,-3.83691,4.15088
0,3.7793,-4.01416
1,-3.35547,3.96167
0,3.57104,-3.84326
0,3.45288,-3.88379
1,-3.16504,3.7229
1,-4.30273,4.46924
0,3.17236,-3.67896
0,3.47656,-3.89941
0,3.10571,-3.52222
1,-3.85596,4.24048
1,-4.28564,4.68628
1,-1.8269,2.1001
1,-3.28394,3.36572
0,3.86621,-4.12476
0,3.41479,-3.86035
0,3.02441,-3.23193
0,3.68945,-4.04004
1,-3.60474,3.73145
1,-3.73682,4.37134
1,-3.39502,3.68896
0,4.00146,-4.10449
0,3.12671,-3.55542
1,-4.07178,4.14111
0,3.36792,-3.91968
0,3.64868,-4.09717
1,-4.22876,4.27783
1,-2.66089,3.30298
0,2.86548,-3.31714
0,3.60718,-4.00464
0,3.3606,-3.79883
1,-4.22144,4.28931
0,3.55371,-3.88965
1,-2.67163,3.1377
1,-3.00708,3.1814
0,3.72681,-3.98267
1,-2.52856,2.55737
1,-4.20386,4.47241
1,-0.81958,1.06299
0,3.27393,-3.59473
1,-1.02612,0.89917
0,3.54468,-4.06323
1,-3.89185,4.07764
1,-0.6604,0.606934
0,3.35938,-3.72778
1,-4.24731,4.50269
0,3.75537,-4.12866
1,-2.99634,3.33716
0,2.84937,-3.10425
0,1.9873,-2.36523
1,-4.0813,4.50708
1,-3.71167,4.03589
1,-3.13452,3.77734
1,-3.54932,3.97729
0,1.0354,-1.08789
1,-4.14136,4.46069
1,-2.3457,2.53467
0,2.97192,-3.6543
1,-4.00439,4.49585
1,-4.52148,4.73682
1,-4.05713,4.37329
